Timestamp,Speed_kmh,Acceleration_ms2,Slope_%,Temperature_C,Battery_State_%,Driving_Mode,Traffic_Condition,Energy_Consumption_kWh
2024-01-01 00:40:00,7.522754594623904,-1.73275044847229,-1.1071501553429837,26.033341025217915,91.2337763023332,3,2,3.539492587917388
2024-01-01 00:41:00,100.72061908272028,-1.1209076957781892,9.017108953699472,26.283088593650145,41.60039971720112,2,1,12.143701309239464
2024-01-01 00:42:00,0.4583907190299729,-1.926953588953204,2.8290350168665466,21.198470098762524,22.798599064645025,3,2,5.29110158899237
2024-01-01 00:43:00,29.618864304228268,2.411496647027297,-2.3980625552308537,38.73820129107829,40.885343991626335,3,2,5.44349069267198
2024-01-01 00:44:00,88.90848673824857,-0.616878682097227,-0.9085151118495648,13.689175392397004,42.29658764965669,3,1,9.15108250690218
2024-01-01 00:45:00,37.952417967516816,-1.528324170153796,-3.756470538139098,13.766656543038373,92.74882613799744,1,3,4.79120256207853
2024-01-01 00:46:00,12.227086567921624,-0.3095529539044026,-4.582760066033999,35.9714363450878,71.93941862703765,2,2,6.568445609840438
2024-01-01 00:47:00,43.22807025605135,-1.0767829991610267,2.8888273910600644,19.22988018985648,26.536316768178303,2,1,9.796015556673057
2024-01-01 00:48:00,32.447194366143066,1.4665155228799556,0.0568438378840792,10.91774477135202,30.83028768088809,3,3,7.08677796135582
2024-01-01 00:49:00,101.12542825926658,2.8273194713129666,9.456601828904596,27.35220936252366,32.45409004335804,2,1,11.147602658991469
2024-01-01 00:50:00,37.601750110217175,-0.371798059814119,-2.430029054577737,22.88517781843873,70.43373985351386,3,2,7.0573102695058045
2024-01-01 00:51:00,94.67189661312086,2.1662003998334427,6.908689791054179,8.788452262896618,78.83312204056026,2,1,10.611606077316974
2024-01-01 00:52:00,107.02465737728816,0.395178441357717,-0.2604283671064591,8.406795913654705,88.77151284523168,2,3,10.3610296581218
2024-01-01 00:53:00,52.05809034918354,-2.056586009434599,-1.646939209119422,12.802575888726466,95.25092406449944,3,3,5.350501383629159
2024-01-01 00:54:00,109.19317726252704,1.1437364524880491,9.544552285019613,-1.7770970452912866,36.13636459091534,2,3,11.752313421133302
2024-01-01 00:55:00,45.27816647558314,0.0806069827549205,7.038648981186485,37.41776061194376,44.781798777923925,3,1,5.71021105799679
2024-01-01 00:56:00,115.68940997881298,0.9036391395126206,4.459313371679974,3.235901808849928,39.22583045958645,1,1,10.277919275362706
2024-01-01 00:57:00,10.714742943068751,2.338124475429989,5.456815558356281,3.722093604747423,48.700925397291016,3,3,7.902831524163862
2024-01-01 00:58:00,82.44231198038914,-0.3573925760637237,9.870722122758847,24.11672822576849,93.17320859389996,2,3,11.2391577354925
2024-01-01 00:59:00,59.25768485483144,2.4070657393041337,3.8981111323733018,27.591117128491504,66.00900535514893,1,3,10.582493902087425
2024-01-01 01:00:00,46.51785665467765,1.5040140856899296,-3.471493237895599,28.15759568199426,79.05535178595993,1,2,5.529531285660885
2024-01-01 01:01:00,75.9254254498321,-0.0683704447320914,-4.027008099479279,11.878376057690396,59.20953889014256,3,2,9.57216534924072
2024-01-01 01:02:00,84.46285099611974,0.6193328139477821,4.999101662108101,34.29980288094665,22.30863306688996,1,2,9.312349900827677
2024-01-01 01:03:00,0.5235923580370905,-1.0465132048859314,4.864017158877223,19.479957778662,25.135638879825144,3,3,7.852141863983689
2024-01-01 01:04:00,20.034370649663845,2.901583798432645,6.22260689467133,14.736439847314998,63.03384250143086,2,2,9.21536295233619
2024-01-01 01:05:00,85.56552607611825,1.0041069783023762,-3.368319046510794,31.467390738955032,77.50312278560205,3,3,10.001288508659036
2024-01-01 01:06:00,79.96624962938478,-2.736918885020221,9.173534121327576,5.960256215072697,37.22644220229852,1,1,10.881985476697956
2024-01-01 01:07:00,115.92570061544126,-1.0402685655119477,3.267376208659672,33.70834495459836,77.75276591938433,3,3,10.481489170802814
2024-01-01 01:08:00,91.32453483009397,0.7398866025543449,4.743332815318231,19.247322755421735,84.853261878681,3,3,7.826709195419165
2024-01-01 01:09:00,114.09272492776056,-2.662000333204561,-4.477214249328046,35.50261709529114,52.9517982689689,2,2,10.228197428837143
2024-01-01 01:10:00,84.30486018417683,-2.8566948520851434,9.414613217733608,4.072563897509163,79.7135386275284,3,1,8.469874214667954
2024-01-01 01:11:00,35.76626503673318,-0.2998545628331843,3.438877731159229,37.12283842010916,52.32239602627679,2,1,8.700090997727651
2024-01-01 01:12:00,12.643790670102778,-1.00385892184398,3.450446694919428,25.95445338875756,74.2680503564016,1,1,7.307512092661228
2024-01-01 01:13:00,93.81886360139228,-0.3702083518010046,9.153329743455696,22.82478370610735,81.11976394556345,1,2,9.224461766556294
2024-01-01 01:14:00,77.29790657710991,-1.423840140719969,8.94025267275501,13.993038376735331,99.35412946464886,3,2,10.340969057953414
2024-01-01 01:15:00,5.782321487195548,-2.0116935183421143,-1.6955211227413751,38.03417499845759,47.631732965087686,3,2,4.876572322363352
2024-01-01 01:16:00,43.2060559081174,1.134860141882026,8.96648232858894,14.976383274018076,52.88326244596892,1,2,8.588989029051652
2024-01-01 01:17:00,114.81597785811434,0.0874266976068032,6.049319340700922,17.434432860140912,33.24960475281371,1,2,11.59698840313413
2024-01-01 01:18:00,60.04813748522415,-1.799074732503799,-4.716489090028738,30.167414886339067,36.32584467214456,1,3,6.746085863635573
2024-01-01 01:19:00,51.92749632236456,-1.08246344244001,-1.402352768924925,7.817909332571775,75.47160020787021,3,1,9.137619991515892
2024-01-01 01:20:00,54.92395261911528,0.5508474459799553,1.194702182071695,8.117289076620631,93.36364721235807,1,2,5.527272490283655
2024-01-01 01:21:00,25.06592688061965,-2.566623910365133,3.7423368325863215,29.8883959429549,51.568396132899245,3,1,6.538169616043007
2024-01-01 01:22:00,44.24486050377543,-2.1152819444029225,5.519945957330334,0.786090513554857,34.3875557468433,1,2,9.010626144115571
2024-01-01 01:23:00,44.37759071846119,-2.5605263753556597,-1.8468440906465096,32.03340341318605,42.80795995063953,1,3,8.166680200494277
2024-01-01 01:24:00,6.282602422496688,1.8739039962847135,7.5505077141053345,23.13287537394317,56.40413638465109,3,1,7.278272326072086
2024-01-01 01:25:00,92.1081154221502,1.5144553992720553,7.6857298583373215,19.2587694881472,43.25202634922947,2,2,12.540242699184638
2024-01-01 01:26:00,49.98053182846548,1.5198775912755424,4.52498228890866,5.309922198094668,38.6863266497493,3,3,6.835302057425587
2024-01-01 01:27:00,98.6615864179708,1.2979520608561683,8.816408657735476,30.3865676204984,78.87875910056636,2,3,9.172039765324431
2024-01-01 01:28:00,102.04176013438745,1.0163125420192154,7.194736403457819,31.222889027893714,20.627593699249857,3,1,11.443272488438588
2024-01-01 01:29:00,25.43928656383897,-0.1380485077309501,-1.6756451105968866,16.7323840544433,63.13844218691865,2,2,4.361634537022763
2024-01-01 01:30:00,78.88241786041543,0.8536689810426896,6.980152994655407,12.512603868574397,83.50134456238031,2,3,8.962841117450026
2024-01-01 01:31:00,56.6738164995578,-2.7698306712721523,9.298031181296576,6.077282688577292,41.29826290539746,2,3,7.965740664902294
2024-01-01 01:32:00,105.6188085505782,0.7287865359407073,-2.935903294723536,28.940530769012877,68.26332084896138,3,3,12.152200579345404
2024-01-01 01:33:00,25.88888150117449,1.667266233221263,9.680468271865436,23.77533654070178,73.51200844948943,3,1,5.57949487858374
2024-01-01 01:34:00,81.3375840372053,0.0021501623063411,-4.625108048448646,4.298396321508598,72.4019757124072,3,1,7.275334291424041
2024-01-01 01:35:00,72.9302546703267,-0.8549200294365784,2.8325086716065844,30.75106358582053,55.66797073589741,2,2,9.403842025548585
2024-01-01 01:36:00,35.43617730861993,-1.3354395911941253,6.608397084677263,34.69923910113068,47.72623903006234,2,2,7.33068866312424
2024-01-01 01:37:00,16.392108438140713,0.8568123009724946,6.856571538193816,-2.3338731763289355,86.87392584222508,3,1,6.700808608047893
2024-01-01 01:38:00,78.19677125727318,1.1568071917794525,6.0200885371940185,29.758928711081857,80.67567655998914,3,1,10.12735924325885
2024-01-01 01:39:00,88.63169497587968,2.2258055991752554,2.9402705912974287,33.37608700424436,45.700413873113,1,1,9.534668266010726
2024-01-01 01:40:00,37.875281251602,-0.9459955052340554,4.764464831055932,39.61785547635461,28.241535555376487,1,3,9.861724140467423
2024-01-01 01:41:00,77.37991248267765,1.618633844313513,5.498982784796706,5.692067452181512,25.74460363563753,1,1,9.215746595240724
2024-01-01 01:42:00,47.41570891338039,0.3681349451360276,2.418088363208434,11.695144234641376,27.54207823191489,1,2,9.498527405621118
2024-01-01 01:43:00,85.58482599391412,2.2970189440684745,3.935274627019563,38.47859914903956,66.62954889536343,1,3,8.806784782303952
2024-01-01 01:44:00,23.905832987286374,0.1668726497737243,7.695520801863598,-0.7693002367887001,24.13297406631917,3,1,6.186641601325042
2024-01-01 01:45:00,106.82580031634092,0.1057789703878033,-0.3068146828125915,18.566852976163936,46.95414999712307,2,2,10.983193211324163
2024-01-01 01:46:00,34.48915157586957,0.4672624886454546,2.8480949045294848,17.803506092704946,80.25597615313835,2,1,6.779415624184543
2024-01-01 01:47:00,44.13431853073835,1.4958921308546067,-4.872804184617382,22.294648249652365,43.54785332123025,3,2,7.486788288480325
2024-01-01 01:48:00,6.971034249641974,2.7881428729707656,5.311545996651898,9.885667668083054,81.06464617441038,3,3,7.831202867369545
2024-01-01 01:49:00,13.381465478553167,-2.558619874705406,-2.0692180307773738,36.66631399023061,79.63736305656442,3,3,4.923830478361478
2024-01-01 01:50:00,61.903428325479375,-2.6793923856538973,2.215018805706533,7.152756743158276,39.6661706106573,1,2,7.455535748110105
2024-01-01 01:51:00,32.111121207356575,2.6253020244440317,-1.8469217557931108,24.236298291298105,78.30577440741963,1,2,7.166679953649326
2024-01-01 01:52:00,100.25762708906332,0.1792537531092364,-4.646994281322615,17.316716023972127,79.82213106176806,1,3,9.205916589994564
2024-01-01 01:53:00,1.7632066385944611,0.6894180874016165,2.248308275470249,7.000305361603596,51.79631405336215,3,3,5.270274337962246
2024-01-01 01:54:00,45.49128584063234,-0.105458390431627,1.3725040991606052,3.4984208075092145,36.833638699321455,3,2,7.271307377516146
2024-01-01 01:55:00,40.48146561229112,-2.438055284355153,1.3772427028657104,38.04529559159465,61.70166455134953,2,2,5.714819210284138
2024-01-01 01:56:00,2.319315710112124,1.6085362705119994,-1.867907601066945,20.258115771810367,93.71180704001571,3,1,4.183540340011448
2024-01-01 01:57:00,14.924207880061228,1.4833478705315208,9.20806884622269,22.18859105009988,71.16933859456495,1,1,4.835628033021546
2024-01-01 01:58:00,49.63712099023624,-1.129780071043128,-4.947392722839583,30.230295656889027,33.83379981018089,2,3,9.036670640041846
2024-01-01 01:59:00,59.1437501336936,-1.1625645286295976,8.37318174996008,-1.3448003630097571,74.62055397868158,3,3,7.141403328420637
2024-01-01 02:00:00,48.51476967058429,2.0270482854331107,6.053528847092231,27.11939205085504,54.176242182546765,2,1,7.405308634690475
2024-01-01 02:01:00,63.712521409451256,-2.5658564535520405,-2.418919497000928,2.431306190754417,67.32230378842985,2,1,8.595155809786915
2024-01-01 02:02:00,71.41580098868178,2.286630890139395,2.082879794553317,28.32164882844052,78.72512280184864,3,3,9.75777735180898
2024-01-01 02:03:00,1.1908585353402756,-1.4600298606245137,9.832751222624088,1.3597902232319772,61.19578812115559,1,3,7.638887898387635
2024-01-01 02:04:00,55.691419134420464,0.5579084865329635,4.65547355476461,32.46221649431183,85.11871796586469,1,2,6.442761086705637
2024-01-01 02:05:00,115.6199089065106,2.615965074010666,-3.089349142719988,25.64573173271556,77.77244634533022,2,2,10.07577363842658
2024-01-01 02:06:00,62.28387361554584,1.0687350092198784,1.8646335828464784,12.365062998358916,69.20586720148086,3,3,9.143355883464912
2024-01-01 02:07:00,81.30507209507438,-0.5134211251977803,2.0230464485921846,11.147549975616254,32.06342526658812,3,1,11.686647737979309
2024-01-01 02:08:00,37.42366295002599,1.1372052534324908,7.033949993246626,1.7026178600163808,86.87592887292547,1,2,6.632574695783738
2024-01-01 02:09:00,92.8789653783315,-0.9361221821017792,8.74244399239233,35.68240100947524,94.87244682558529,3,3,10.426676347346888
2024-01-01 02:10:00,92.75057782513382,-1.3364495019048832,-3.7663768506689816,0.3338172781965589,30.957209904743586,3,1,10.808783148378184
2024-01-01 02:11:00,62.55552571849668,2.980099667608078,-0.2894406957075155,16.243482483810652,59.059290354674445,2,1,7.076115833395748
2024-01-01 02:12:00,117.12165879350565,1.5047413870787263,-0.5234280967232756,5.6433304655411565,40.71109935764036,3,3,11.838094903703055
2024-01-01 02:13:00,15.066025771518404,0.868319864290906,9.940721873785275,39.83473786085617,80.36186459404517,3,2,6.338744098541764
2024-01-01 02:14:00,2.033719786749719,-0.8682621406840871,3.388406750370996,21.36298231834142,77.730370880376,3,2,6.586265817879003
2024-01-01 02:15:00,92.41898541085152,-2.7050350250697117,8.197472441799768,1.731302652595577,31.270809645631896,1,3,12.352486100238522
2024-01-01 02:16:00,96.8586644837859,-2.813658743789066,1.3904927416723585,25.04037989298132,90.16218170093096,1,1,9.477561677695215
2024-01-01 02:17:00,14.424867494469147,0.3250875326927929,5.840847256134046,39.62240577501481,34.47784511824018,2,2,4.901110745241429
2024-01-01 02:18:00,31.869939955032727,1.5721963262343062,-0.7012153654378093,22.226947627691832,83.7807220518486,1,3,7.71013046138003
2024-01-01 02:19:00,2.106283603995469,0.2242751426631306,8.676790352338502,15.582059255028753,56.55842877024039,1,2,5.592754624468757
2024-01-01 02:20:00,35.197033293667765,2.044710431634688,1.8271936147980063,8.197155472839459,46.2617834846521,1,3,6.802658674037637
2024-01-01 02:21:00,92.77702487024058,-2.79944080144067,7.055882459741309,-0.8544463327054421,32.65914101393708,1,2,10.373454270592095
2024-01-01 02:22:00,62.15526332550947,-0.7994875414443596,-1.1627467498615278,5.271083454544941,33.409140491730355,2,2,8.906734670042189
2024-01-01 02:23:00,41.77147118019457,-1.5775776529549317,5.4040651288281865,19.91293508041932,72.95124437607203,3,2,6.178697823662304
2024-01-01 02:24:00,44.608715388759634,-0.3163621910572676,1.0773760660005376,28.9203564392312,64.03443103576964,3,3,9.141127808751524
2024-01-01 02:25:00,0.1624350858561785,-2.565741640835265,-4.528408655381794,34.50689006033424,29.76683373209862,3,3,7.101588940871968
2024-01-01 02:26:00,35.976063307828305,2.7247898494264358,1.1951238063859524,30.71705126677017,29.015828835066017,2,1,7.880891842421817
2024-01-01 02:27:00,77.57504899655166,-1.6604675935838344,3.250324626331306,0.6459340617587959,25.78484598182332,1,2,10.40558620976831
2024-01-01 02:28:00,116.90333325796286,2.5338466529015085,-2.7235757913023715,29.805694825587103,79.50138778988352,2,2,8.935140833398558
2024-01-01 02:29:00,101.64729923806794,-0.4446410697799092,-2.241303422110774,21.172204576561253,76.95056681834313,2,3,8.420400820373663
2024-01-01 02:30:00,2.831395757463495,2.913144799531308,1.9729419748473536,16.109840087717068,24.674479268366014,2,2,7.118296014388678
2024-01-01 02:31:00,107.82727256098072,0.3243503007612647,0.1409456865010998,20.77438533124363,64.82160604775784,3,3,8.404259611597759
2024-01-01 02:32:00,93.98380959583513,2.5849971850548448,1.61110807005044,-4.636610205238062,26.77409241941519,1,1,13.38944279082672
2024-01-01 02:33:00,93.64513482851766,-2.967906067834663,1.9124048398408424,-1.9521390663037932,92.29966164871531,3,2,10.244211918728016
2024-01-01 02:34:00,54.95949108042858,1.4894328370854009,-2.898859344458666,18.663217558284156,92.5693935344106,2,3,7.002024986664859
2024-01-01 02:35:00,47.76063515454034,2.4183039186150923,-2.282081370948279,2.812866226670092,75.85863918505041,2,3,7.41294867616505
2024-01-01 02:36:00,36.34988745998312,-2.161676598126276,7.722480902192414,19.549342846004496,94.095113715156,3,2,6.068385505291041
2024-01-01 02:37:00,7.883383074523893,-2.423244889607091,-2.5592196603427397,10.939610734366685,84.91624243309525,3,1,4.321714027221558
2024-01-01 02:38:00,27.38824361924389,-0.4525643568842667,4.988714995123914,35.833540930363874,86.28308607416395,3,3,5.718007942325242
2024-01-01 02:39:00,29.592436197362957,2.6020734367976104,1.277920701516882,37.735754228700415,65.57662804559466,1,2,5.649020888901555
2024-01-01 02:40:00,58.08924836522419,0.2543193611426324,9.523550289544612,39.09028508808338,44.48473585729407,3,1,7.246204952002877
2024-01-01 02:41:00,89.69332879160328,0.1647387823303931,-4.008434571676437,35.45220981472684,37.42392920931373,1,3,10.665410555629542
2024-01-01 02:42:00,56.85717940775359,-2.153243290204069,7.455832990461428,39.36508830365498,46.176001763114336,1,1,9.406508796283129
2024-01-01 02:43:00,6.941333933659273,-2.9952629334406877,2.3717384665393224,26.77662065827128,70.27963440712497,3,3,5.003859572411352
2024-01-01 02:44:00,114.93477611858448,1.860840544472767,-4.919714437037171,38.22440259554732,33.81252286659191,2,2,12.076855144544249
2024-01-01 02:45:00,113.12691829129346,-2.4745526220825704,-1.0450967159066944,23.88066094555722,40.69121893098573,2,2,11.6750984564875
2024-01-01 02:46:00,94.222745177809,0.8030989124119436,1.1154527882390417,31.414639309857407,57.44486902363715,1,2,7.601020711365071
2024-01-01 02:47:00,118.95934818770648,2.487698727091149,-0.2870786982661233,0.9359496725669628,38.644007881969245,1,1,10.810343746474828
2024-01-01 02:48:00,65.33787993603156,-1.748088521049414,0.4367419602089999,25.71698144211511,67.09149357728492,1,1,10.310317721865056
2024-01-01 02:49:00,115.53220203038472,0.991637017421465,8.750078637057698,36.89964892008668,93.8540822765064,2,2,7.56323597732226
2024-01-01 02:50:00,9.072604874010093,-2.5278085397549432,0.4140104858849156,19.30217086897432,79.84714925625012,1,3,7.378986621979529
2024-01-01 02:51:00,43.88168979136456,0.6225308630256778,1.2824406910409918,3.4068871088639163,73.31412913191303,1,1,8.177638453823276
2024-01-01 02:52:00,27.0457521608119,-2.0164096742807835,6.416973303671693,18.709985232625066,66.6177180787023,2,1,7.393114169248202
2024-01-01 02:53:00,23.499970096112403,1.415721363091068,6.907503486225627,26.812344732676973,59.03583274056519,3,3,5.45471951952768
2024-01-01 02:54:00,16.896353867121128,-1.1926122312365508,-3.738655223199581,29.640482459382905,34.92510877077278,2,3,7.158108063537352
2024-01-01 02:55:00,74.6896369879196,-0.2196539471721226,5.561050518505063,18.56659044693928,91.57683643414924,3,2,6.542540140474495
2024-01-01 02:56:00,93.7586226896766,0.5965832521657299,2.238579305151636,4.781561089839254,39.8828801610269,3,1,9.689173091058924
2024-01-01 02:57:00,69.39580793044328,-1.9723595360025623,-2.9921916014351693,36.70099548604363,27.30471020625286,1,3,11.374770076034045
2024-01-01 02:58:00,17.63552515058516,1.449826911705726,-1.0293415407967357,29.812783740401077,80.00121433829563,1,3,6.489437938928182
2024-01-01 02:59:00,97.33485239201651,-1.184157956179113,-4.32446754040222,7.180978027792181,34.04924274649331,3,2,12.368708146146908
2024-01-01 03:00:00,76.31456485964742,0.974231159476521,0.4035578321775279,31.531581282836846,49.75167996329408,1,2,7.792634273744754
2024-01-01 03:01:00,46.57988473523946,-2.050301695803758,-1.1689033949896377,10.65381922831266,22.26279426327838,3,1,8.201626808664003
2024-01-01 03:02:00,80.89563546432755,1.128705955238102,0.7315509607002646,9.059410510077134,30.965435403235844,1,3,8.60910805061433
2024-01-01 03:03:00,31.188597509139942,-2.23087156313723,3.7051082129613526,33.83844823062149,33.85629046079296,2,2,6.697371404209059
2024-01-01 03:04:00,41.42306501930526,-0.4478610223800983,5.9850932805492985,34.29558430677046,24.352810220014234,3,1,9.60138930743646
2024-01-01 03:05:00,110.09830117583884,-1.516763557566739,4.0802797983929455,12.931663126854062,72.53255652982762,3,2,12.653064241971526
2024-01-01 03:06:00,34.860540680570445,1.4902514965690958,5.175659533899186,-4.598473771329597,86.96062366424938,1,1,6.172639758979829
2024-01-01 03:07:00,56.39859217895239,-1.4277899729587529,7.9845868092819,3.3954529629996344,49.86523250927527,2,3,10.487010493004307
2024-01-01 03:08:00,106.81693648752176,2.290303838372377,8.107366651922664,35.91833477010514,89.96611813745605,1,2,10.55849140936168
2024-01-01 03:09:00,84.92656203210329,2.350921268439677,7.9107902253876095,35.4437201674776,37.06772596481012,2,1,9.946489189665854
2024-01-01 03:10:00,7.46438713976433,-1.821352108663285,-2.702466267807101,15.400513664205144,46.03123388489916,1,1,7.089250612363736
2024-01-01 03:11:00,17.676365313476442,0.6830756700463456,-1.2339629960953196,8.685251827414536,32.058959442493475,3,3,6.3033475041787135
2024-01-01 03:12:00,0.940990892630018,-2.473694149680214,2.5348795739135817,8.623673144732724,69.64473563351989,2,2,6.067301116125329
2024-01-01 03:13:00,75.71061482749961,-0.6507774023902249,0.3810894102404045,35.373766118284216,53.58956726962455,2,1,10.125589100553048
2024-01-01 03:14:00,53.7208110492502,1.2799303770076331,-3.024965475800552,9.612998993898245,69.0626677473519,1,1,7.9772752964713085
2024-01-01 03:15:00,16.112982108273066,0.9565394810994974,-0.6837464809152287,18.02111168830493,80.93399243153469,2,1,6.517722893155605
2024-01-01 03:16:00,114.95209452681246,0.7482040164396477,9.631431424984584,27.8954972766804,63.65624128263588,1,1,8.571435267387125
2024-01-01 03:17:00,63.55916687347439,-1.3047548180253383,0.2039013324480425,4.426646872423847,70.21042839214303,2,2,9.167873235557057
2024-01-01 03:18:00,29.0271952935467,-0.7318503033935881,1.2837110244394214,6.422758671365214,94.82002515154664,1,2,5.985324175772955
2024-01-01 03:19:00,60.07242853856491,-2.382323131798283,-4.903978672140545,11.112785189280707,43.92514476870745,1,1,9.581487464556352
2024-01-01 03:20:00,81.55443992821293,1.3141369226016062,5.791223196852981,24.44005252063255,48.733115090716254,1,2,9.162567542805569
2024-01-01 03:21:00,9.148706156827735,0.0233327807476411,1.2032509831806966,31.787079301584757,77.41626893674695,3,2,5.784014522421798
2024-01-01 03:22:00,32.96445780574704,1.2525937940739276,-3.4528990565725834,19.601759349894976,68.90444136443094,2,3,7.5050227818661535
2024-01-01 03:23:00,96.83585890607924,-1.5063388512187634,9.52835107457008,0.9817931492330656,34.282632363177186,3,3,12.594407898532166
2024-01-01 03:24:00,55.15978444831935,-1.0533706281896027,6.661498188776301,15.081048538137448,50.091784800839214,3,1,7.651400666883276
2024-01-01 03:25:00,65.58925704387539,-0.994707976439312,5.892251341490903,0.74608249554373,57.4270410499772,3,3,11.613581789617932
